Participant,Order,HR_Baseline,RMSSD_Baseline,HR_Bright,RMSSD_Bright,HR_Dim,RMSSD_Dim,HR_Recovery,RMSSD_Recovery,Attempts_Bright,Correct_Bright,Accuracy_Bright,AccuracyProp_Bright,Attempts_Dim,Correct_Dim,Accuracy_Dim,AccuracyProp_Dim
P0011,Bright-Dim,69.27542757079267,171.72875778365776,67.90369709372935,200.18097216817765,71.34756379997727,145.560784818145,71.53014567448167,57.177652569677235,21,20,95.23809523809523,0.9523809523809523,22,16,72.72727272727273,0.7272727272727273
